:ID(Business),:LABEL,name
trkKocO5llb_3z54Q01q9w,Business,Mike's Famous Steaks & Subs
0cLTDo4xyBWCxp0bMmwjIw,Business,Chicky's Pizza Pub
TPYRKrXsdUfOUQNFm6w_3w,Business,Bellefonte Cafe
S6ACtNZ5wY0EjmK07iWUgg,Business,Iron Hill Brewery & Restaurant
CUHE082XLb3X-vKsnFp4aQ,Business,The Greene Turtle Sports Bar & Grille
it6lzjNprkWZ2oKIHdfslA,Business,Little Spice Indian Cuisine
752g7SDnEV4Jcj_fsEvWxA,Business,Sicily's Pizza
jFUhWIXq4dDyMY5Z1yzwQg,Business,Stone Oven Soul Food And Pizzeria
Wbqv9rUtbNanq-hhegOYsg,Business,Pizza by Elizabeths
DYIwMZs0aA0VqvzTAMuxag,Business,Seasons Pizza
5pQ2MsxB0eV8NDPJMO2DSQ,Business,Capt'n Chucky's Crab Cake
GLdfpx0O93HoIJfHonV-JQ,Business,Market Kitchen & Bar
UGRRI0KG9S8WI-oWTaPaHA,Business,Joe's Crab Shack
YLzdt-K1lTH-SaE8j5NqIQ,Business,Salvatore's Bistro & Brick Oven Pizza
_BDXbsPPdSj-MbdwdICqAg,Business,Wawa
iGJ6-XgJrOkEgm-ahmS4sA,Business,Sunrise Sandwich Shop
ht70fX_P9ufTqDxIjtbwpA,Business,honeygrow
VkHexf3mBy-8hu2vsSVd4g,Business,Chiwa Bistro
e4GIbSFHess2qAopZNzxMQ,Business,Philippine Smoked BBQ Grill
9KPLUSHOx2vgaK7n_tYs2Q,Business,Tung Hsing House
vfaKBk38ajlSYnXBc9dmEQ,Business,Madison's Smoked BBQ
JqdovxCkzQgj872gX4qZxA,Business,Hot Spot Pizza
B61ZWIX1AEl76A2WEdDZMw,Business,Lestardo's Crab House
yoOKenFN8L3BS80iOi083A,Business,Cafe Pizzeria
YFIk4noVT4mrdF2fiEr85w,Business,Pamela's Gourmet
XxptQeCkYTcDy4gQRAg9UQ,Business,KOI on the go
1mDmIanzPk0zEEytGdtaHg,Business,The R Lounge & Restaurant
ga8LWom8Xzu0ZKaohW7Jtg,Business,Pats Pizza & Bistro
6pWjGY72eQJ99Khs2adWZg,Business,Dom's Deli
jMOIi_o4pmPwR_Q8P7gS5Q,Business,Basil Bar & Grill
mNKL1JPiN2zBrUmIgTM56A,Business,Eclipse Bistro
_-OXe_vQnPRZp7-JBqXmbA,Business,India Palace Indian Restaurant
B0SPP0RsKkJxf6zK6mG9kw,Business,Dragon City Chinese Restaurant
vkffDkvbUwkgEXoBbCAXng,Business,Famous Dave's Bar-B-Que
5k1Hk_ETYdNASh4IrmCXKg,Business,Wawa
z_MefzpYwQkxXorCdQTUjw,Business,Viva Chicken
luUGLqA3Gxv5raCJOAzblw,Business,Firebirds Wood Fired Grill
zgSZxYaCI0wcMTR0Dxd7oQ,Business,Dead Presidents Pub & Restaurant
V291Oax3fUUxUzXnOpOqCQ,Business,Paradise Biryani Pointe
Iud8PGRJx53S4zpBVC2pSQ,Business,Moro Restaurant
yJ2585fQD8lcuckZ4QIdmw,Business,Pho Bami
e4Ykq4wvcUmBQmJTMd3Vzw,Business,Domino's Pizza
Nr2_KH54XKYxVV99zLkm_w,Business,Los Taquitos De Puebla II
L7r4uOZT58z1Vv-rGlSZBg,Business,Scrumptious
Fs08fD1W5krz7vkc-qmpAA,Business,Jamaican Mi Hungry
bjE19DpRbN-OgTMVaMwpJg,Business,New York Fried Chicken
kehm5RaeTwFNT43jfm7BSQ,Business,Six Paupers Tavern & Restaurant
9tXwyr5Yqu4WnuCLOUPtrQ,Business,Taco Grande
veEVH9fwkhs_iR38LlK2yA,Business,Cafe Americana
9QsamgtWTCpiYVrFr-p26w,Business,Chipotle Mexican Grill
IiWJAgqRZnccukTwi_YjvQ,Business,Tijuana Taco Shop
Da1Cc7gaouF_2avorSj-PA,Business,Brew HaHa!
ssCzAwPICd79FWhkqdpgBg,Business,2 Fat Guys
Un6hqD_6kzW1VW8SVuN7SA,Business,Los Jarritos
-VbtijUhH4xVP7cZbEo6-Q,Business,Ted's Montana Grill - Christiana
XqOSW0xVG7796_l_5-ai1A,Business,Mexican Table
skP6KUZgrEzY1udMSfBOyA,Business,Hot Spot Pizza & Restaurant
FB8GTSt4sBBNA9yZPZ4teA,Business,Master Wok
_6BDxk8486ZYiRwpPmQewg,Business,Limestone BBQ and Bourbon
gV-u_5SA-htqslt2yUaLgg,Business,Negril Caribbean Restaurant
ZzN0X75GAtJTd-WOdPGNtw,Business,El Toro Cantina
-q8Dnex7CtMFkg04gDd09A,Business,Planet Hoagie
Uq-y9KERobbe95mVet8NWw,Business,Semo's Restaurant
VmxGFqtplC3yIOClQ3Tulg,Business,Tex Mex Burriro
aqLHq0LCuqgVVjcsjeyTbA,Business,TGI Fridays
wANOZ3zhbnWMchaeHfksSw,Business,Sub City
_e0k_CGqUSp0_c17GaLSzg,Business,Bites & Slice
yOWecDeW4MIBj-Hbpen3Pw,Business,Maui Poke Bowl
qWLHeczMVxxanXnMldknJw,Business,Kampo Garden
s4sR4VUo5bzMcpXuiAj-EA,Business,Quinn's Cafe
fg82H-02ojEUHAgDKk0Acw,Business,Wendy's
4sZVseAd2XZrSReEmBlMFQ,Business,Lone Star Steakhouse
FXyX5mm_2daiHTzEMukVEw,Business,Popeyes Louisiana Kitchen
TqDErLK4t0TfSiFzxuocuQ,Business,Casapulla's North Steak & Sub Shop
t33PAjYsxtFw--8NpLKfNg,Business,Panera Bread
Lmb-iJGzBu_1W-dEvB3TBQ,Business,Krazy Kat's Restaurant
6T-hXleL9aMLf-sezBjs9Q,Business,Panda Express
Me4mO0eMVp5ZY3Smznr7tQ,Business,Taco Bell
1vMvq4kXlOmSdPDWp_1shg,Business,Levitea
CBDzS_gMn_-jO3_4XXVYeA,Business,Hideaway Bar & Grill
XmlF_2NbH65tDiSd2u2M5A,Business,Gyro Kabob House
4JR06JiS8W8ieXoF1ZWkGg,Business,PureBread Deli
k2qArgJgsWWrtWT_r0rRlQ,Business,The Rat Pack Bistro
srk9xvVrkXrEKUP-7oXAfQ,Business,Stanley's Tavern
8o3w3Tu368WTFz45rMLvYQ,Business,Nordstrom Grill
VBt9CM3hcetWVDREp-_IrA,Business,Dumpling House
VfkltVSN0Yhyu0Cgwhml4w,Business,Salute Bistro & Bar
wP9W_KYu7qASDfkVZDP87Q,Business,Olive Grill
t13D7cAJSWtJj19uatqoXA,Business,Kooma
4OX0hYoXnXB9ihtptZByug,Business,K'S Kitchen
s_sEMaNkRtwjEFJfStaOgQ,Business,Cosmos Restaurant
d9-_PYtP-qklQ9Q7iLU8cw,Business,Wings To Go - New Castle
_yqi2ut_GE9R13ZmMoqz1g,Business,Junction Eighteen
EP9K6qXOyHFq_0tp93wh9Q,Business,Big Fish Grill - Riverfront
LGYzaCmNj3_FiG-r8U1-mw,Business,Capers & Lemons Restaurant
wz_wBcvlHhLi6DGKi_MPOw,Business,Angelo's Luncheonette
b2eIruLWQpwgeoSWExmTVA,Business,Berri Yummi Frozen Yogurt
YCLI8aFvdM3uUE-MgrPJZQ,Business,Newport Family Restaurant
rt-b9ewIBHvlYlNuoCx2cA,Business,Nick's Pizzeria & Italian Restaurant
hJvw6uua0KFIfBF44Hf2Eg,Business,Cafe Pomodoro
L-vZQuTZFNqjRdXdUnlurQ,Business,El Camino Mexican Kitchen
CE4huEPSU8-7CRoxqcNfBA,Business,Gianni's Pizza
h3mMPUeFLnd6JjlztFBRXg,Business,Hunan Asian Cuisine
Ick2_d3ywqp7d7Sf1Keb6A,Business,Rigatoni's Mobile Crab Cakes
gk3hzKydevLKZ2FVmJdt-A,Business,Nora Lee's
5mJKPbzXp6PyFcIpHN4RlQ,Business,Rodney Grille
jRbCgGm1cpIcBZf-vOhJvA,Business,Daily Veg - Pike Creek
2vPU40ZWpAfL2e5iAfJmaA,Business,G & P Pizza
FQbLZ_N_VuinjfBFxzK3TQ,Business,Melt Shop
3RvolkfkPzFkAHKWEG0Wnw,Business,Brew-Haha
L3E-e_f-io2kcnT-hDbT4w,Business,Friendly's
87ufxVV8RjtnLJjwjKG_nw,Business,Ruby Tuesday
6cJQb8SEUqti-0S04e9Yow,Business,Seasons Pizza
Y1pykNVnghzVSW775FjP1w,Business,1000 Degrees Pizza Salad Wings
5Ubo-2HLRnCCo8Pnq-v-cQ,Business,Dunkin'
qJcmu67ZEQ4bd1m9Kh_T1w,Business,Kalbi Asian Bistro
MqJlz0N3ujhtZCWnJmOpZg,Business,Cafe New Castle
YCPSELmCiZGB0xuKd558uw,Business,Sugarfoot Fine Food
eRHLp-PimreSNP5dR41nVg,Business,Saladworks
hH5J-JyOWUjDvCrXBwr2Wg,Business,Mulrooney's Tavern
47IVPsHZAA0soPvidEnNbw,Business,Pickles & Chip's
j8Tp3nm8PYtO2exarX8zVg,Business,Boston Market
LhQ_DPEESCNf-hy-GrrMdQ,Business,Scrimmages Restaurant and Sports Bar
yJ3PJRDGKjnsmqW7BFbB_A,Business,Connie's Chicken and Waffles
FiQtALz4rxB-vCiq7ytrSw,Business,"Just To Serve You, DE"
PADyvVwZoY8waIraBOrN7g,Business,Johnnie's Dog House and Chicken Shack
h4xFP51FllJyCReUnzH6Ug,Business,Madeline's Italian Restaurant
JDBjHAYQozrnkaph5XQTTg,Business,La Consentida
1lOOo2L-Q9jvJAs-nN9dlQ,Business,The Melting Pot
5tSloJbLGvllqnn9neahLw,Business,Dunkin'
NO6mSRC0hE-cl7CwdRPxmA,Business,Hibachi Japanese Steak House
JXXjN3mw4zKdBTpRtVQKcg,Business,Pizza Pro
Vg48ETIyEP9MALSqfDLGmA,Business,McDonald's
0wX-W6ljNl0qJVEaE3tEbQ,Business,Five Guys
MsWmW4SkisV0uJIBxeNstA,Business,De La Coeur Café et Pâtisserie
vJLbVnnZFb_kiUMjGIWsSg,Business,McDonald's
_vpIEol9cEn3Y3KLpwbGkg,Business,Chelsea Tavern
cg-5DuEk0AMzuILNx8FGtg,Business,Denny's
BnbHihkBM50Xq-uBy5bpcg,Business,Cajun Kate's Philly Pike
_CYSduKMEb9c_q2zX63dmQ,Business,Mi Cosina
FzlicQyHeIbLGreKpfrOmw,Business,Charcoal Pit
JdY3_VeTm-dC3MG6Uzi1Lg,Business,Seasons Pizza
O4pbnpQYTSifS9plCU06ig,Business,Domino's Pizza
tb7o44eBlw-mLux6ODIXGA,Business,Serpe & Sons Bakery
UGHVZSx-t_bVeMfFE-MYwQ,Business,La Poblanita
zXQ2dEqAmUQfacYCZLehpQ,Business,Jake's Wayback Burgers
Gu_CWWSWsd37hpJyEHmgTQ,Business,Prima's Pizza & Pasta
jeL2UXjzEqjAj9hXhIdagg,Business,Merchant Bar
m3tc5lXPk0VQB8gjYANXIQ,Business,Eggspectation
0CennNWmhiYdSOEkGr7vkw,Business,Pan Tai Restaurant
3lz2SeaByGnNHkqefOOw7g,Business,Hachi Asian Fusion
_GWFsg1dl--bf7SnnCH4zg,Business,El Tapatio Mexican Restaurant
rC8BSNd6Anq41TVkP92kOw,Business,Wawa
zJo7j03ZP32Ou3YdGh5fQg,Business,Shake Shack
WjfKT9KFRIufHXQkXp8Kzg,Business,Hong Hing Chinese Restaurant
23hSJ8QvSK0J7pcqXARrOA,Business,Red Lobster
timmWUfeZ0ES0-mGnY5E2g,Business,Park Café
YPk2HzBuz3Pro6snB5l3KA,Business,Route 3 Diner
3KAW3nQD8w-eRy6U3sM0Tg,Business,Mr. Taco
BMM41XabMlOBDdv9A-P95w,Business,Chipotle Mexican Grill
YTVRcMtQ0-dPkITAHTiZ2w,Business,Bella Vista Trattoria
jBgAnt-Espd14jxCshc1SQ,Business,Metro Diner
5RZPAro3mrnVVIQ9FESIyw,Business,Treehouse Café
K0Cw8KXgF23sEji9TnfBkA,Business,Le Cavalier At The Green Room
GUapKeZz8THjpuS3urS16A,Business,Wawa
4iuNK5svIKV_GrbSwAXM6Q,Business,Wawa
EXEX90O-ULvk1FB-q0WELg,Business,IHOP
LTEpFgVru40dLvg1dsaD8g,Business,Milk+Honey807
byc92hBKz0DKvjcpl76LRQ,Business,Jasmine Asian Cuisine & Sushi Bar
ut9lc20Dq7tUH0tZMKic1w,Business,McDonald's
wzR95QhtA8xn7cLEfsQWmw,Business,Mamma Gina Pizza
wyUcCSAhlgxNJvh1EmmobA,Business,GoodEase - Take and Bake
z_mI02wyyYD6PJ9wHqY1fw,Business,Saladworks
KyRjvo1p7pQlyRsGHKOUHg,Business,Papa John's Pizza
pIoIdh3M-RQ9ohTtgzGd9A,Business,India Grille
cDY4-OYo1IOGzxrbS4p3iw,Business,Twist'd Tomato
14V1okj0kDg2JU6ykdeKLw,Business,Ming Garden
9rqb7gBJPbsFuESZfVMaXQ,Business,Orillas Tapas Bar & Restaurant
wST1GG4p9sCoOuvKKvLVWw,Business,Jakes Wayback Burgers
WqjT1iiNEzr8P9kis0GunQ,Business,El Pique II
uk_3KQEx_v-cV0GO1yvyKA,Business,Express Wings & Pizzeria
UQxzV_rY0rdbW9pPR2dsTg,Business,Michael's Restaurant & Pub
lgxwrbvtz-Vqhc-oryi5qQ,Business,Ciro Food & Drink
jns8FlhfwbGfsE10eKLBnA,Business,Market Street Bakery and Cafe
F82shtmHPubyaRgwJVdf-A,Business,Evergreen Restaurant
S7A1UW-wCpPP70d9mEbc1w,Business,ShopRite of 1st State Plaza
Nb-kpSwmX_LA-1fnvfRT_w,Business,The Wicked Vine
YXceGbVTwnTHsPbRb1gp4g,Business,China King Restaurant
ZE6HI1zBSlGDYAUXzvVixg,Business,OB's Jamaican Restaurant
kIiFXhJY5mymV8_25A7jrA,Business,Fresco pizzeria
QnAhrSePleZX_Tof5CR3hg,Business,Checkers
YvkadIJ-G9OPpnCOSW2ISg,Business,Le Shio
nvpT3yvXm7fPDZlkzkf2fQ,Business,Taco Bell
SxyKh33vZAUevgqQ5CYGtA,Business,Temptations
bjZQ8Ql0QzlRW6GgdgIytw,Business,Grub Burger Bar
W7IXC4Bq5jXOQVV6Cu1OSA,Business,Wawa
yvVJxONMGqOzO1ouw77J3Q,Business,Constitution Yards
Sm3LFPwOdn975HvcfrqDOw,Business,QDOBA Mexican Eats
86vyH37R2Edv0zKBc1lQyg,Business,King Garden
PXVw9DhzDDtq0TGcsdYsIQ,Business,Cannon's Custom Cakes Bakery
K8kw1ylsCTeEAAOY179feQ,Business,Sbarro
1fwJTdGs4Fsm_mguZX6SFQ,Business,Sweets To You by Ginger
dmj-6zHdO8R76-pdqiV8nw,Business,Popeyes
rXieH75VhdR2pQhf1CWxhQ,Business,Adams’ Rib & Grille
q7J8uBa2o8a1iac_8x741Q,Business,Checkers
u7bo1o8ry-fvb6PbvtZJzQ,Business,Poke Bros
BKlw_Ao7FK01I5j9w_EXwA,Business,Cocina Lolo
EMVKCwf8Ck0XsADY_kCWkw,Business,Wilma's
-L4ZVlzmrVKCs6F7ucgikA,Business,Asnan Sushi Bar & Asian Cuisine
ym3e_a1L4gyKZWU1-LuRYQ,Business,Cosi
a2NKecVY4wof4NGSc4hFXg,Business,European Bistro
iQa7kNO5jMkGeJCJzbCPGg,Business,Nordstrom Ebar Artisan Coffee
i92ouDpINZXfL5gov7I5Kw,Business,Pat's Pizza & Pasta
7U7IgKCBvUqHDoZvmunuAA,Business,McDonald's
OO5oDYrIYlJaoFAFetrW-g,Business,Wawa
V71KzO8mXPK7E8no2FN8sw,Business,McDonald's
2WOZLyI8pRNF5HSl8RAeaQ,Business,Seasons Pizza
lR5MEog_4Xr4Wkw5bEWSNg,Business,Pat's Pizzeria
eunaT5pF5ffyNUm0O8Zcrg,Business,Troy Pizza & Family Restaurant
oC43ya3FFAG256bEXyXm2g,Business,Saladworks
RnF36ZCuwHxpoFXf2aXX1g,Business,Pochi
OQQEhFY3Nvb5_jkmcQQDyw,Business,PrimoHoagies
Z3QKriJ_9J8gIy8C4QzaIw,Business,IHOP
e7eiRgVzH0v3GXDGURgf9A,Business,Sterling Grille
uSRW0_iRB_Ri_qO_fz9VjA,Business,Two Stones Pub
WhQbHbOGtYas5LdNr2OQNQ,Business,Island Fin Poke
giGFpZkRy89cUzgTuyfNGA,Business,Hibachi Sushi and Super Buffet
9kRo0ULH--EDQwI69Shw-w,Business,Alex's Seafood Restaurant & Clam Bar
FN1sLS5hfMydZX94SYD1QA,Business,Claymont Steak Shop
XuH43OxI-NmA5-KbM5auvQ,Business,Harry's Fish Market & Grill
riwJWxj4850tGBhRahDt7g,Business,Sushi Sumo
5c_jYz4IolgGdrJLabSTew,Business,Casapulla's Elsmere Steak & Sub Shop
8hWGADp-m3NzX1-oSXPwPQ,Business,Burger King
Kk9WgsCJEclBbhWXxeL1TQ,Business,Gyro Stop
NsTtjA9ZuJVr6pHApkOXsw,Business,Anthony's Coal Fired Pizza
TB9Oi-HliFy7yycFFzvm9w,Business,Taqueria Rojas
8aZFTAunMPJhv0Zz4jHWGw,Business,Sweeneys Bakery And Ice Cream
OSjSbJEyIkey6tcTgL9y3Q,Business,Happy Fortune Restaurant
T7pfUqFPaxJWLquFePSLcw,Business,Catherine Rooney's
Uz4ezmjEr2SawQL3zRcoZQ,Business,Dom's N.Y. Style Pizzeria
K32hC2muzKilZkUs9RJhcw,Business,Famous Rivera Grill
pe4nl6zFDnoYx9ZaMOl-3w,Business,Capriotti's Sandwich Shop
FrkGJp1WIxpFFT07Qbos5w,Business,The Well Coffeehouse and Marketplace
q2SSz2-nRYWeFG2EoUMuZQ,Business,Santa Fe Mexican Grill - Wilmington
ojmk4fKI4_8ZqRggwlxUpw,Business,Leo & Jimmy's Delicatessen
ELX24jqeRWZbR-Dq6wrnLQ,Business,Crafty Crab
6tQrTyDTs5hWh5e4LlPLCg,Business,McDonald's
tILA8ctsD_OZIcM2IfSyQA,Business,Cafe SiTALY
vRdQizZLDFVh7TA9koOq2Q,Business,Union City Grille
ELgR35KIlpuTMeWi6tFP7g,Business,Mikimotos Japanese Restaurant & Sushi Bar
ifEkf8JxP3RCBeszcIGLww,Business,Scalessa's
VbzoVWEPSfzaIGBq4KlVwQ,Business,Soybean Asian Grille
z9i9Tym7T64lMDg70Ii9hw,Business,Stoney's British Pub
QNoDyRjQTmt2Pt1K4xHW3Q,Business,Wade's
96z5LhtPc2RQgNabJvrCJg,Business,The Spare Rib
kBt6_fX1pZzizIMXDtD7og,Business,New York Bagel Cafe & Deli
zLDQl0CEv3WNSHAB1g8xXg,Business,Hibachi Japanese Steak House
gd15-d7r2joRjkcXywMWUw,Business,LongHorn Steakhouse
JvFDMS5yryf3lDwUPAb6OQ,Business,Skyline Grill
Tr-8_aJ7VgywoRk3sMC4Ww,Business,Ioannoni's Bullroasters
nXZS5W8-4VztBpjYIinpNw,Business,No. 1 China Restaurant
P_1mSczqlosmm4ahM8v6LQ,Business,North Quarter Creole
SRg4QRR7xQrZ6cp9u8VX9g,Business,Potstickers Asian Grill
r6MBlUIS8_U1JINh8HJZTw,Business,Ciao Pizza & Pasta
yCgoR5GRjPXZXpdwHMUqTw,Business,Burger King
Ni1KrIwBlv489_4GTzXGEQ,Business,Atami Grill & Sushi Express
nTIbCcAYMRrzUm29h0dk8Q,Business,DiMeo's Pizza
-M9uwwh6jHbzjHOm2N5fHg,Business,The Legend Restaurant and Bakery
bDFk_io_k-6To1ul3h3tuA,Business,Dunkin'
CZh7ag6mlr-4AMNkiEzHRg,Business,Krispy Krunchy Chicken Pizza Grill
XIBoAKSB52c3BYXnbLpgaA,Business,Oldbanks Bistro
KMxOsLntxetLSVUIf-uG4w,Business,Ed's Hot Dogs
UK-v9kE16bUrifXmzfFxUw,Business,KFC
oCo71AEK7x-CGpzVg56wRA,Business,Kennedy Fried Chicken
aQNDJ0WyuJZK-ZwkZqJq4g,Business,Rays Market
z00F0RSAGimvSU9IrTevOw,Business,McDonald's
W0hyjefq4YWl-uV-Hye5Mw,Business,Fat Rick's BBQ and Catering
MxfQ_HrOBrSPSVk24CAb9A,Business,Jamba
h9tUG_bLdX30YAED9q0Fsg,Business,Claymont Steak Shop
aeZmTIjW5MbEARJC0Ch1rQ,Business,El Salvadoreno
V0ffRTuD2eZkUn6dyZAgRw,Business,Arby's
FNDX_9BaClbnmJyZI0mndQ,Business,Saladworks
YNWEM2NVocUl6d74yRvpug,Business,Golden City Chinese Cuisine
HmeKJIWJaJ7u8V9NhnZIEg,Business,The Simple Greek
bS6aPaOR0X6OH4eFeEeUfw,Business,Krazy Kats Restaurant
MAQ3xsIxI9wbvilPYkvmVQ,Business,Kampo Garden Chinese Food
_PlmFAlaUQHdQN6rli0gzA,Business,Wawa
6X1uRuf4Ykdt0prs_xqz6w,Business,Hong Kong Chinese Food Eat In & Take Out
f3qKagX8q2lnz1O6Ulck7w,Business,PureBread Deli
7L6pFDZN7jR2KqrDuxy-ng,Business,Hooters
wu4zVzAeTIClugvU_X4meA,Business,Bally's Chinese Restaurant
IrD6smDjZM-Rt7B-SJDp4g,Business,China Wok
iR5MI7ch9z3AYiqxBVLJLw,Business,Sullivan's Steakhouse
9zOydjYJlIqsnJYtWDNP-A,Business,Maiale
iWFK7U-wBR-68X0VFrSkNA,Business,Booth House Tavern
9tQG4U90-x7Ha2_Tdg4Xmw,Business,Boston Market
kLWpuSBJ0MGM7XRNlg0EEQ,Business,Mojo Loco
v6AlogsSBf4sxrVHcSnMHQ,Business,Samson's Country Maid
J4zpaa-HozFmRt4hYGlBuw,Business,Arby's
Q6_cM-2YjN10hgfs35Ml6g,Business,Ruby Tuesday Restaurant
lxuRSOi2RCW2yu0HT7GBEQ,Business,Krispy Krunchy Chicken
YIaZeWePIaddftxUoxRh5g,Business,Chuck E. Cheese
UREmwQBCMimpOuFyKPW3xw,Business,Burger King
B5S_5MCYNWvcz0qn6dnTUw,Business,Checkers
P9pwQW2d-M1YgYQH71K-qw,Business,Olympic Subs & Steaks
E-3TJ8yFXpUSv1aThsVfZw,Business,King Garden
nN8plg8HmBSb4c7zdCZALQ,Business,Bull Bay Cuisine
7UFRDoDdwC3_Pt77FzaJfg,Business,Brew Haha!
ZlgwjiDDgsXl_rzR3XYwhw,Business,Dash In
Z53I9xwy0aMRy577GuM1KQ,Business,Kapow Food Truck
ZlOWflwsH8mMtyMlQgYWZw,Business,Nal Restaurant
sSEKLTDGKdvOqevbfoBbiw,Business,Cavanaugh's Restaurant
EXEzZQObGgWlQEHqZs3fLg,Business,Seafood Stop
aAslC0l5mZB8oJNbld0byA,Business,McGlynns Pub
rDy9qZZEq-mbKExVQNTaqQ,Business,Toscana to Go
AaRpbFg8-dazKyKmoh65tQ,Business,Goodfellas Steaks & Subs
_95ZY2UZrasSfuoDD_E1YA,Business,Suki Hana
Pn8fn5d95xGhEd-LADm2zw,Business,Tacos Don Vicente
f5KbR9Ty05qgJvFbMm7fjA,Business,The House of William and Merry
QENmoWh-mSKD8cBaK8lYhw,Business,JB McGinnes Pub and Grille
N9L1B3TD57wyDl7f3Awlcg,Business,KFC
e_OEKGsZEndFkqcVyVb3Rw,Business,Lotsa Pasta Restaurant & Lounge
2O2K6SXPWv56amqxCECd4w,Business,The Plum Pit
